CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,763633.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,638504.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.02.06,Lucros e Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.02.06,Lucros e Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.02.06.01,Lucros a Apropriar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.02.06.01,Lucros a Apropriar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.02.06.02,Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.02.06.02,Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.02.06.03,Subvenções de Investimento a Apropriar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.02.06.03,Subvenções de Investimento a Apropriar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03,Patrimônio Líquido Consolidado,2165101.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03,Patrimônio Líquido Consolidado,3151263.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.01,Capital Social Realizado,3316411.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.01,Capital Social Realizado,3326900.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.02,Reservas de Capital,228027.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.02,Reservas de Capital,321359.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.02.01,Ágio na Emissão de Ações,228027.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.02.01,Ágio na Emissão de Ações,108991.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.02.02,Reserva Especial de Ágio na Incorporação,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.02.02,Reserva Especial de Ágio na Incorporação,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.02.03,Alienação de Bônus de Subscrição,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.02.03,Alienação de Bônus de Subscrição,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.02.04,Opções Outorgadas,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.02.04,Opções Outorgadas,253242.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.02.05,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.02.05,Ações em Tesouraria,-40874.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.02.06,Adiantamento para Futuro Aumento de Capital,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.02.06,Adiantamento para Futuro Aumento de Capital,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.03,Reservas de Reavaliação,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.03,Reservas de Reavaliação,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04,Reservas de Lucros,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04,Reservas de Lucros,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.01,Reserva Legal,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.01,Reserva Legal,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.02,Reserva Estatutária,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.02,Reserva Estatutária,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.03,Reserva para Contingências,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.03,Reserva para Contingências,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.04,Reserva de Lucros a Realizar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.04,Reserva de Lucros a Realizar,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.05,Reserva de Retenção de Lucros,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.05,Reserva de Retenção de Lucros,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.07,Reserva de Incentivos Fiscais,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.07,Reserva de Incentivos Fiscais,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.08,Dividendo Adicional Proposto,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.08,Dividendo Adicional Proposto,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.04.09,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.04.09,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.05,Lucros/Prejuízos Acumulados,-1530431.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.05,Lucros/Prejuízos Acumulados,-1077665.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.06,Ajustes de Avaliação Patrimonial,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.06,Ajustes de Avaliação Patrimonial,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.07,Ajustes Acumulados de Conversão,150335.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.07,Ajustes Acumulados de Conversão,579820.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.08,Outros Resultados Abrangentes,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.08,Outros Resultados Abrangentes,0.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2019-12-31,2.03.09,Participação dos Acionistas Não Controladores,759.0000000000,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2020-12-31,2.03.09,Participação dos Acionistas Não Controladores,849.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2,Passivo Total,6792833.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2,Passivo Total,12221416.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01,Passivo Circulante,2149449.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01,Passivo Circulante,1085997.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.01,Obrigações Sociais e Trabalhistas,54857.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.01,Obrigações Sociais e Trabalhistas,131475.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.01.02,Obrigações Trabalhistas,54857.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.01.02,Obrigações Trabalhistas,131475.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.01.02.01,INSS,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.01.02.01,INSS,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.01.02.02,FGTS,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.01.02.02,FGTS,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.01.02.03,Provisões Trabalhistas,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.01.02.03,Provisões Trabalhistas,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.01.02.04,Outras Obrigações Trabalhistas,54857.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.01.02.04,Outras Obrigações Trabalhistas,131475.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.02,Fornecedores,236889.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.02,Fornecedores,292204.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.02.01,Fornecedores Nacionais,170285.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.02.01,Fornecedores Nacionais,30012.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.02.02,Fornecedores Estrangeiros,66604.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.02.02,Fornecedores Estrangeiros,262192.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.03,Obrigações Fiscais,87741.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.03,Obrigações Fiscais,183678.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.03.01,Obrigações Fiscais Federais,87741.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.03.01,Obrigações Fiscais Federais,183678.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,52729.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,126322.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.03.01.02,PIS e COFINS sobre Importação de Serviços,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.03.01.02,PIS e COFINS sobre Importação de Serviços,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.03.01.20,Outros,35012.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.03.01.20,Outros,57356.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.04,Empréstimos e Financiamentos,1772611.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.04,Empréstimos e Financiamentos,106458.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.04.01,Empréstimos e Financiamentos,1519966.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.04.01,Empréstimos e Financiamentos,553.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.04.01.01,Em Moeda Nacional,57738.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.04.01.01,Em Moeda Nacional,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.04.01.02,Em Moeda Estrangeira,1462228.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.04.01.02,Em Moeda Estrangeira,553.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.04.02,Debêntures,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.04.02,Debêntures,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.04.03,Financiamento por Arrendamento,252645.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.04.03,Financiamento por Arrendamento,105905.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.05,Outras Obrigações,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.05,Outras Obrigações,376684.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.05.01.01,Débitos com Coligadas,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.05.01.01,Débitos com Coligadas,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.05.01.03,Débitos com Controladores,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.01.05.01.03,Débitos com Controladores,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S
